index,title,topic_idx
371,울주군 ‘소상공인과의 대화’ 개최…지원사업 설명,4
372,연휴 끝나면 ‘외교의 시간’…중·러 미·중 한·일·중 연쇄 회담,4
373,[강원특별자치도 100일 7분에 푸는 8가지 성공코드] 2강. 특별법의 정합성·실효성 제고과제,4
374,[남부발전 소식] 수산물 소비 활성화 동참…부산해수청과 MOU外,4
375,"'mRNA 코로나 백신 개발 주역' 노벨상 수상에…의료계 ""받을만 했다""",4
376,K-드라마 촬영1번지 경북 포항서 드라마 주인공 돼볼까,4
377,SK바이오사이언스를 방문한 아나 브르나비치 세르비아 총리,4
378,[뉴스9 날씨] 내일 남부 강한 비 주의…중부 비 저녁에 그쳐,4
379,김정은 이번에도 방탄열차 타고갈까…4년 반전엔 20시간 걸려 도착,4
380,‘김연아 남편’ 포레스텔라 고우림 오는 11월 군대 간다,4
381,‘국민연금 크레디트’ 확대안 제시,4
382,전남 청년서포터즈단 하의도서 '김대중 시대정신' 계승 다짐,4
383,하나·기업은행도 50년 만기 주담대 판매 중단,4
384,광동제약 '광동 경옥고' 새 모델에 백종원 발탁,4
385,벤츠 CSO “韓서 SK와 차량용 SW 생태계 구축할 것”[IAA 2023],4
386,'더 파크사이드 스위트' 분양 코앞…'브라이튼 여의도' 타격 없을까,4
387,"정부 '깡패' 막말한 김정은에 ""저급한 수준 드러내""",4
388,[내일날씨]수도권 등 내륙 중심 소나기…서쪽 지역 체감기온 33도,4
389,軍 복무기간 '호봉 반영' 의무화한다…대상은 민간 뺀 공공기관,4
390,'횡령·배임' 쌍방울 상장폐지 철퇴 …거래소 기심위에서 결정,4
391,新기술 내놔도 평가받는데만 5년…못 버텨,4
392,기아 노조 찬성 82.5%로 파업 가결… 12일 투쟁방침 결정,4
393,"VC 투자 31% 차지한 '큰손' CVC…""중견기업 특화 지원해야""",4
394,강진 '불금불파' 관광공사 가을여행지에 추천,4
395,정황근 장관-캄보디아 듣 티나 장관 면담,4
396,쾌청한 가을날씨 이어져…아침공기는 부쩍 쌀쌀 큰 기온차,4
397,‘데뷔 28년’ 탁재훈 첫 단독 콘서트 ‘DEVIL SALON’ 성료…돌싱포맨-송가인-UV 지원사격,4
398,피아노 삼중주단 '트리오 반더러'…악보 이상을 들려주는 명연주,4
399,혈압 정상이어도 ‘이 증상’ 있으면 위험,4
400,K뷰티 대부 “재도약 꼭 해내자”…창립 78주년에 ‘중국’ 콕 찍었다,4
401,[포토] 영등포구 노인의 날 기념행사,4
402,[레저단신] 매월 마지막주는 ‘여행이 있는 주말’ 외,4
403,산청엑스포 60만 명 입장객 돌파…추석 연휴 관객 발길 이어져,4
404,[신간]의사로 30년 국대 골프선수로…'인생 3막에 도전하라!',4
405,"일본 ""中 WTO에 우리 수산물 금지 통보? 철회 요구할 방침""",4
406,탄소 배출 80%까지 감축…지속가능 항공유 첫 급유,4
407,[날씨] 오전 맑다가 차차 흐려…남해안·제주 비,4
408,코웨이 블루휠스 휠체어농구단 영락고 학생들에 장애 인식개선 캠페인,4
409,[날씨] 출근길 흐린 하늘 중부 빗방울‥일교차 대비,4
410,글로벌혁신센터 '전문가특강·산업시찰' 창업 심화교육 마무리,4
411,서울 부촌 지도 바뀌나… 최고가 아파트 톱5에 강남 없다,4
412,진격의 채권 개미들 올해 26조원 넘게 '폭풍 매수',4
413,100세까지 봉사해야 하는데 경기 최고령 자원봉사자 신봉섭씨,4
414,이 음식 하나면 나도 물광피부... 피부에 좋은 음식 7,4
415,[단독] 안철수 강서구청장 보궐선거 선대위 상임고문 맡는다,4
416,올해 입주했는데…'쩍쩍 갈라진 행복주택',4
417,걷기 좋은 계절 발 건강 챙기려면… 평평한 길 다니고 수시로 마사지 [한의사 曰 건강꿀팁],4
418,갤러리아타임월드 9층에 리빙전문관 오픈,4
419,춘천시 소식지 '봄내' 국제비즈니스 금상 수상 영예,4
420,G20서 정상외교…尹 “글로벌 위기에 함께 연대”,4
421,빅크-MBC 케이팝 콘서트 글로벌 라이브 중계 '글로벌 팬 확장',4
422,[날씨] 대구·경북 오늘 밤까지 소나기 5~40mm…천둥·번개 주의,4
423,11번가 추석 프로모션 시작…가성비 선물부터 황금연휴 여행상품 할인까지,4
424,민원인이 건넨 신문지 속에 돈봉투...어떻게 대처?[부패방지 e렇게],4
425,유전자 변형 돼지 심장 이식 두 번째 성공…경과는?,4
426,식약처 신임 차장에 김유미 기획조정관 임명,4
427,현대차 노조 5년 만에 파업하나…찬성 91.76%로 '가결' [종합],4
428,신원식 국방부 장관 후보자…옥수동 아파트 등 재산 19억원 신고,4
429,美 2분기 GDP 잠정치 2.4%→2.1%로 하향,4
430,"기장 총회 ""간토대학살 100주기 아픈 역사 기억해야""",4
431,‘보름 만에 또 값 내렸다’···테슬라 중국 판매 모델 최고 1780만원 인하,4
432,강원 치료 가능 환자 사망 전국 두번째 높아…지역 의료격차 여전,4
433,사우디 실세 빈살만 '불로장생의 꿈'...매년 1.3조 노화연구 후원,4
434,“가터벨트 숭배”하는 이 남자들…변태행위 다 이유가 있다고? [사색(史色)],4
435,국방부-외교부 권역별 방산수출 네트워크 회의 개최,4
436,‘인제 꽃길만 걷자’···22일부터 인제 가을꽃축제,4
437,英 스마일리월드 캐리어 '쓱에서만 만나요',4
438,그림 동화 원형적인 아름다움을 지닌 종합선물세트 같은 책,4
439,"금감원 ""'특혜성 환매' 수익자 특정 검사 아니다""",4
440,중앙대 '청룡' 선배들 70명 후배 창업자에 200억 '통큰 투자',4
441,“김정은은 최악의 파트너”…伊 부총리 북러 정상회담 우려,4
442,집중호우로 화순 복숭아 농가 ‘탄저병’ 피해 확산,4
443,"한 총리 투르크멘 국회의장 면담…""양국관계 미래지향적으로""",4
444,"흡연자 5명 중 2명은 궐련과 전자담배 혼용…""규제세울 때 고려해야""",4
445,밀양아리랑 전통시장 ‘토요시장’ 변신,4
446,‘계곡 살인’ 이은해 “남편 사망 보험금 8억원 달라” 패소,4
447,동해시 재가 의료급여 시범사업 시행,4
448,일교차 큰 간절기에 제격인 남녀 방풍 후디 재킷 등장,4
449,유로존 물가상승률 둔화…2년여만 최저수준,4
450,“대북 압박 유지 땐 尹정부서 北 못 버틸 수도”,4
451,'방송문예창작 전공' 신설한 유한대 K-컬처 이끌어갈 인재 키운다,4
452,“없어 우리를 가리키는 단어는…”,4
453,대전 신협 은행강도 베트남서 검거…현지 한인 제보 결정적(종합),4
454,국도 7호선 강원대 삼척캠퍼스 앞 구간 교통 개선,4
455,파월 “인플레 여전히 높아…2% 하락 시까지 긴축 지속”,4
456,국제유가 연중 최고치…휘발유 연내 2천 원 갈 수도,4
457,3M '귀마개소송' 합의금 규모 예상보다 적어…주가 급등,4
458,은마아파트 ‘조합설립인가’…사업시행인가 돌입,4
459,'백화점 빅3' 하반기 실적 반등 노린다…키포인트는 VIP와 유커,4
460,[히말라야 명상] 고백,4
461,“가을엔 천주교 서울 순례길 함께 걸어요”,4
462,"'총련 행사' 참석 윤미향 접촉 신고 안 해…""법과 원칙 따라 처리""(종합)",4
463,노벨 생리의학상 '코로나 mRNA 백신 개발' 커리코·와이스먼 수상[종합],4
464,술 마시고 '이 버릇' 반복된다면… 이미 심각한 알코올의존 상태 가능성,4
465,"개딸 흉기사건에 전여옥 ""미친개가 민주당 접수한 것...더 끔찍한 사건 예고""",4
466,JMS 정명석 측 법관 기피신청 또 기각,4
467,미 배송업체 인스타카트 상장 신고…기업가치 최대 12조원,4
468,"日언론 “北시찰단 러 기차역 방문…하산역엔 붉은 주단 깔려""",4
469,보험설계사 빼오기 그만… GA업계 또 자율협약,4
470,살 빼려다 오히려 얼굴이 늙었다... 어떻게 했길래?,4
471,[장강명의 벽돌책] 조현병 환자가 나의 이웃이어도 괜찮을까,4
472,드러내지 않아도 빛난다…콰이어트 주얼리 '플리드' 출시,4
473,우울증 신약 '이것'...성기능 잡고 체중 안오르게,4
474,與 “잊히고 싶다던 文 강서구청장 민주당 선대위원장인가”,4
475,“5060 울 아빠가 입는 갤럭시?”…3040 옷으로 ‘싹’ 바꾼다는데,4
476,누적 이용객 10억명 앞둔 KTX,4
477,'비둘기 돈까스' 괴담에 발칵…먹방 휩쓴 '최애 간식'은 아예 금지,4
478,괴산 펜션 화재 현장,4
479,강릉서 지인 여성 살해한 60대 남성 체포,4
480,건강지표 ‘BMI’ 대체할 ‘체중 보정 허리둘레지수’ 나왔다,4
481,'최고의 맛 뽐내자' 익산NS푸드페스타 15일 개최,4
482,박진 장관 유럽 공관장회의 및 블레드 전략포럼 참석차 출국,4
483,뱃살 빼는 데 도움 되는 식품이 있다?,4
484,비평가는 작가를 두번 살게하는 자…문학평론가 김미현 별세,4
485,ETF 지각변동…미래에셋 금리형 '순자산 1위',4
486,식품업계 가을 맞아 '캠핑 먹거리' 줄줄이…휴대·편의성 높여,4
487,K-뷰티 디바이스 원더풀… 메디큐브 美 월간 매출 최고,4
488,[날씨] 대전·세종·충남 저녁까지 곳곳 소나기…내일 맑고 늦더위 계속,4
489,'소록도 한센인 천사' 마가렛 간호사 오스트리아서 선종,4
490,원주시 법천사지 지광국사탑 환수 기념행사 개최,4
491,하루키 신드롬 다시 불까…6년 만의 신작 장편 출간에 '들썩',4
492,달라진 명절 준비 추석 전날 상점가 '한산',4
493,일본 상장사 여성 평균 임금 남성의 72% 수준,4
494,금융위 상상인 저축은행에 대주주 적격성 충족 명령,4
495,하루 맡겨도 예금보다 높은 이자…파킹통장 안할 이유없네,4
496,'반바지 출근'한 대표…롯데마트·슈퍼 바꾸다,4
497,국장협 제9회 찾아가는장애인문화예술학교 미술전 개최,4
498,해외 스타 셰프들 한자리에...역대급 뷰 자랑하는 호텔서 이벤트 열렸다는데,4
499,“꿈과 끼 발산”…중등 학예대회 ‘열전’,4
500,"낙인이 두려운 조현병 환자들…""예비 범죄자 아냐""",4
501,꽃물결 일렁이는 그리움이 머물다간 강언덕,4
502,"이준석 ""대구서 정정당당히 겨룬다면 가장 나쁜 분과""(종합)",4
503,조계종 사찰음식전문점 '발우공양' 가을 신메뉴 출시,4
504,투자 대세 ETF…깜빡하면 낭패,4
505,"中 아프리카 40여개국 불러 ""안보협력 강화""…우군 확보 총력",4
506,75주년 국군의 날 시가행진 참여한 윤 대통령,4
507,담양군 메타세쿼이아길에 ‘맨발 걷기 흙길’ 조성,4
508,현대차 아이디어 페스티벌 대상 수상팀,4
509,"[데일리안 오늘뉴스 종합] 이재명 오늘 운명의 날…친명계는 '옥중공천론' 여론전 강화 민주당 신임 원내대표에 홍익표 당선…""이재명과 함께 총선 승리""",4
510,윤 대통령 방글라데시와 정상회담…인프라 지원 확대 약속,4
511,오리온 마켓오네이처 '오 그래놀라 오트 드링크' 선봬,4
512,"'식객'과 '고독한 미식가'의 만남…""미식으로 韓日 가까워질 것""",4
513,화가 이중섭을 읽는 두 가지 시선,4
514,日국민 53% 오염수 방류 찬성…기시다 내각 지지율 28%,4
515,금융위 상상인 계열 저축은행 대주주 적격성 충족 명령,4
516,[날씨] 내일 늦더위 이어져…새벽~아침 중부 내륙 '안개',4
517,"항생제 내성 해결하려면…""여러 주체가 투명하게 협력해야""",4
518,디스커버리도 재검사…커지는 '3대 펀드사태' 후폭풍,4
519,TK신공항 예타 면제 결정 임박…화물터미널 갈등 변수 되나,4
520,이재명 단식천막 앞에서 여성 흉기 난동…경찰 2명 상해,4
521,대전을지대병원 석좌교수에 황인택 의료원장,4
522,보건의료데이터 교류 원활하도록…용어표준 등 개편,4
523,영화합법유통 촉진 캠페인 무비히어로 새 캠페인 영상 공개,4
524,울산울주세계산악영화제 10월 20일~29일 열려,4
525,“명품관도 누구나 구경하는데”…VIP만 접속가능한 온라인몰,4
526,김정은 탑승 열차 러시아 향해 출발,4
527,`양폭` 넘은 `하이볼`의 힘?…위스키 수입량 역대 최대 눈앞,4
528,올해 공인회계사 최종 1100명 합격…최연소 19세,4
529,교권을 짓누르지 마라[4일 추모제 ‘공교육 멈춤의 날’],4
530,“교육은 꿈을 꿔야…꿈꾸고 행동하는 만큼 그 미래는 넓어질 것”[논설위원의 단도직입],4
531,세라젬 추석 맞이 특별 프로모션 진행,4
532,NH농협은행 WM 자산관리 경연대회 성료,4
533,코어무브먼트 'REHACARE 2023' 통해 제품 수출 계약 체결,4
534,KB국민카드 다문화·새터민 가정 아이들 교육 지원,4
535,미술시장에서 밀레니얼 세대 중요한 구매자…한국 수요도 강해,4
536,최초의 수학교과서 등 수학책 4천권 수집한 이 사람,4
537,한달새 16조원 중국 탈출작전…중학개미도 7년만에 ‘팔자’ 변심,4
538,"조태용 ""시진핑 방한 10년만에 성사 땐 한중관계 새 전기""",4
539,환영사 하는 윤종진 국가보훈부 차관,4
540,무안 군부대서 육군 병사 숨져…군 당국 가혹행위 여부 수사,4
541,"광주전남 환경단체 ""일본 오염수 해양 방류 반대""",4
542,"주러대사관 국경일 행사…""도전 직면한 양국관계 발전 소망""",4
543,결혼 후 시동생이 도박중독임을 알았다면···‘도박 중독자의 가족’ 이하진[인터뷰],4
544,아무리 최저가여도 중국산 안 쓴다…미국 17년 만에 수입 최저,4
545,"윤 대통령 ""풍부한 핵심광물 보유한 인니…적극 협력해야""",4
546,“한강변 재건축 물 들어오네”…흑석동·가양동 엄마들 신났다,4
547,이건 선 넘었다…'탕후루' 인기 폭발하자 벌어진 일 [이슈+],4
548,대학가에 불어오는 ‘맨즈 뷰티’ 바람,4
549,한국관광공사 이태원관광특구연합회와 상권·관광 활성화 나서,4
550,인도네시아 바이오기업 찾은 김건희 여사,4
551,타들어 가는 아마존…130년만의 최악 가뭄 기록되나,4
552,제3회 유니온비전미션 선교대회 성료,4
553,청년들과 인사하는 윤 대통령,4
554,통영 서호·고성 시장 ‘수산물 구매 환급’ 행사,4
555,복지부 1급 대변인에 정호원 국민의힘 보건복지수석전문위원,4
556,인상 최소화 요청에…비주력·신제품 대폭 인상,4
557,연탄 나르고 헌혈에도 동참... 19년째 취약층 주거 개선도,4
558,김조한·뮤지·주현영 모였다…11번가 '슈팅배송' 광고 공개,4
